287,경찰청,대구광역시  수성구 들안로54길,35.8534228,128.6201374
288,경찰청,대구광역시  수성구 용학로33길,35.8225676,128.6280172
289,경찰청,대구광역시  수성구 범안로,35.8558942,128.6805587
290,경찰청,대구광역시 수성구 들안로42길 17,35.8493885,128.6178287
291,경찰청,대구광역시  수성구 청호로,35.85672,128.64232
292,경찰청,대구광역시 달서구 한실로 115,35.8089001,128.5269853
293,경찰청,대구광역시 달서구 상원로 32,35.8193114,128.5309507
294,경찰청,대구광역시 달서구 상인로 21,35.8163455,128.5459409
295,경찰청,대구광역시 달서구 월배로 382,35.8109427,128.5159646
296,경찰청,대구광역시 달서구 월배로 16,35.8109427,128.5159646
297,경찰청,대구광역시 달성군 다사읍 달구벌대로,35.8546797,128.4368419
298,경찰청,대구광역시 북구 칠곡중앙대로 563,35.946456,128.550384
299,경찰청,대구광역시 북구 칠곡중앙대로 274,35.9055825,128.5471846
301,경찰청,인천 중구 참외전로 246,37.4796,126.6251642
302,경찰청,인천 동구 화도진로 61,37.4758266,126.6342833
303,경찰청,인천 중구 대무의로 294,37.3809121,126.4291857
304,경찰청,옹진군 자월면 승봉로 45-15,37.1693999,126.2937566
305,경찰청,인천 옹진군 자월면 대이작로,37.1717695,126.2615761
306,경찰청,옹진군 자월면 소이작로 44,37.1806108,126.2299387
314,경찰청,미추홀구 수봉로 14,37.4585584,126.6673229
315,경찰청,미추홀구 인하로 448,37.4484637,126.6735005
316,경찰청,미추홀구 인하로 150-1,37.4484637,126.6735005
317,경찰청,미추홀구 인하로 196,37.4484637,126.6735005
318,경찰청,남동구 용천로 19,37.4662583,126.7142282
319,경찰청,남동구 구월로131번길 40,37.4581805,126.7049594
320,경찰청,남동구 백범로 340,37.4582244,126.728444
322,경찰청,부평구 마장로 443,37.4862777,126.7078111
324,경찰청,인천 서구 거북로 118,37.5031967,126.6718117
326,경찰청,계양구 효서로 367,37.5274706,126.7417183
327,경찰청,계양구 계양대로 33,37.5239633,126.7221524
328,경찰청,계양구 장제로 885,37.558705,126.7456528
329,경찰청,계양구 마장로 557,37.5267374,126.7052005
330,경찰청,인천 강화군 삼산면 서검길,37.7308403,126.2366971
332,경찰청,연수구 먼우금로 289,37.4228183,126.6825676
333,경찰청,연수구 비류대로 215,37.4240809,126.6846563
336,경찰청,남동구 장도로 51,37.4004267,126.7372495
337,경찰청,광주광역시 동구 충장로 64,35.1492287,126.9146846
338,경찰청,광주광역시 서구 상무대로 777,35.1467308,126.848655
339,경찰청,광주광역시 서구 눌재로 258,35.11913,126.83226
341,경찰청,대전 중구 대종로 192,36.339034,127.4129864
343,경찰청,대전 동구 대전로 684,36.2732488,127.4694405
344,경찰청,대전 동구 우암로 190,36.338923,127.4319113
345,경찰청,동구 동대전로 166,36.3294409,127.4428334
346,경찰청,동구 용운로 124-1,36.3281731,127.4459578
347,경찰청,대전 서구 도화공원길 7,36.3161005,127.3808888
348,경찰청,대전 서구 벌곡로 672,36.301012,127.3548475
349,경찰청,서구 정림동로 8-5,36.3047817,127.3675929
350,경찰청,대덕구 동서대로 1819,36.3582669,127.4462101
352,경찰청,서구 월평서로 13-1,36.3548689,127.3577975
354,경찰청,유성구 농대로 20,36.3639854,127.3529943
356,경찰청,울산 중구 한울길 1,35.5605044,129.3271299
358,경찰청,중구 다운로 87,35.5812927,129.2652
359,경찰청,남구 장생포고래로 185,35.50186,129.3741
360,경찰청,남구 중앙로 25,35.1445891,126.9013213
362,경찰청,울산 울주군 두서면 인보로,35.6460393,129.161341
363,경찰청,세종시 연서면 당산로 347,36.5602402,127.2798919
364,경찰청,세종시 장군면 장척로 393,36.5001948,127.2160389
365,경찰청,세종시 소정면 소정구길 160,36.71822215,127.1568837
366,경찰청,수원시 장안구 영화로 46,37.2884326,127.0099851
367,경찰청,수원시 장안구 장안로115번길 38,37.2932974,126.9999896
368,경찰청,안양시 동안구 평촌대로 372,37.40393385,126.9498285
369,경찰청,현충로48번길 59,37.3926067,126.9247322
370,경찰청,냉천로193번길 36,37.3967415,126.9185395
371,경찰청,안양로372번길 9-10,37.4038206,126.9180716
372,경찰청,안양로532번길 17,37.4169077,126.9076293
377,경찰청,경기 성남시 중원구 둔촌대로,37.4301,127.1195882
390,경찰청,평택시 평택로 55,37.0003951,127.0782508
395,경찰청,이천시 단월로 53,37.2238729,127.4504168
396,경찰청,안성시 미양면 양지길 19,36.9763494,127.2149045
397,경찰청,안성시 고삼면 고삼호수로 9,37.0820782,127.2629437
398,경찰청,안성시 서운면 서운중앙길 43,36.94351,127.25888
402,경찰청,경기 의정부시 장곡로250번길 21,37.7261924,127.0540717
403,경찰청,경기도 고양시 일산동구 강송로,37.6483805,126.7879863
404,경찰청,경기 고양시 일산서구 대화로,37.6797598,126.7421778
405,경찰청,북한산로387번길 21,37.66161655,126.9491021
407,경찰청,춘천시 동산면 영서로 414,37.77425,127.76528
408,경찰청,강원 춘천시 삭주로 1,37.8836535,127.7422919
409,경찰청,춘천시 북산면 춘양로 1555,38.0347474,127.8748436
410,경찰청,춘천시 남면 소주고개로 8-1,37.7605837,127.626594
411,경찰청,춘천시 서면 박사로 266,37.8896195,127.688426
412,경찰청,강릉시 해안로 498,37.7916326,128.9192711
413,경찰청,강릉시 사천면 미노길 66,37.8216581,128.8495557
414,경찰청,강릉시 성산면 구산길 54,37.7161606,128.8313263
415,경찰청,원주시 소초면 치악로 2788,37.4169003,128.0008855
416,경찰청,원주시 귀래면 북원로 110,37.1808452,127.8844307
417,경찰청,원주시 호저면 호저로 404,37.4269479,127.9215758
418,경찰청,원주시 신림면 치악로 30,37.2579212,128.0410204
419,경찰청,동해시 대동로 375,37.4793928,129.1296225
420,경찰청,동해시 효자로 251,37.4896336,129.100203
421,경찰청,동해시 발한로 73,37.5385208,129.10194
422,경찰청,동해시 동해대로 6265,37.5326188,129.1039837
423,경찰청,태백시 역둔원동로 1412,37.2566745,128.9849302
424,경찰청,강원 속초시 중앙로 170,38.20536495,128.5929905
426,경찰청,양양군 손양면 손중로 177,38.0553143,128.6445933
427,경찰청,삼척시 중앙로 279,37.4495668,129.1631444
431,경찰청,삼척시 원덕읍 동해대로 77,37.1892115,129.3312028
433,경찰청,강원 영월군 상동읍 구래리,37.1451165,128.8384816
434,경찰청,영월군 한반도면 쌍용로 230,37.176755,128.3267904
